Indent_ID,Truck_Number,Customer_ID,Cluster_ID,MS_Requirement,HSD_Requirement,LDO_Requirement,FO_Requirement,LSHS_Requirement,SKO_Requirement,Latitude,Longitude,Sealing_Status,Customer_Satisfaction,Truck_Capacity
INDENT10517,Cluster17_Truck340,Customer517,Cluster17,49.52,4.18,10.0,40.29,50.32,10.73,22.410676,82.451135,Sealed,Good,440.0
INDENT11017,Cluster17_Truck340,Customer1017,Cluster17,53.6,19.71,28.67,54.5,5.55,22.29,25.793138,81.662059,Sealed,Good,440.0
INDENT11117,Cluster17_Truck340,Customer1117,Cluster17,4.11,10.71,32.81,16.24,35.17,37.91,18.445514,77.005529,Not Sealed,Bad,440.0
INDENT14317,Cluster17_Truck340,Customer317,Cluster17,14.36,10.85,57.44,58.94,36.26,9.68,28.580867,74.556637,Not Sealed,Perfect,440.0
INDENT15917,Cluster17_Truck340,Customer1917,Cluster17,57.59,33.29,19.86,41.75,25.46,50.65,12.98553,76.787323,Sealed,Good,440.0
INDENT2023,Cluster23_Truck446,Customer23,Cluster23,4.63,17.25,57.68,42.02,0.63,9.62,19.976951,71.041596,Not Sealed,Moderate,310.0
INDENT7423,Cluster23_Truck446,Customer1423,Cluster23,27.75,47.23,48.45,16.46,45.07,29.51,21.755593,89.757533,Sealed,Good,310.0
INDENT11223,Cluster23_Truck446,Customer1223,Cluster23,7.65,42.88,18.15,51.81,50.64,48.89,24.090246,87.210871,Sealed,Good,310.0
INDENT12323,Cluster23_Truck446,Customer323,Cluster23,19.96,3.21,54.77,22.03,49.38,26.69,11.627126,74.83827,Sealed,Good,310.0
INDENT12523,Cluster23_Truck446,Customer523,Cluster23,43.18,18.68,30.18,19.34,1.29,7.79,25.228145,72.087145,Sealed,Good,310.0
INDENT12823,Cluster23_Truck446,Customer823,Cluster23,37.19,50.67,37.12,0.67,21.44,55.63,25.21509,83.105341,Not Sealed,Moderate,310.0
INDENT13323,Cluster23_Truck446,Customer1323,Cluster23,46.71,50.08,58.28,14.41,51.1,13.86,17.991722,76.239034,Not Sealed,Good,310.0
INDENT17023,Cluster23_Truck446,Customer1023,Cluster23,32.74,50.79,1.75,2.74,38.9,21.65,23.689425,77.997409,Sealed,Good,310.0
INDENT2024,Cluster24_Truck474,Customer24,Cluster24,16.67,51.89,10.01,1.45,5.67,16.35,13.420738,79.339988,Sealed,Good,430.0
INDENT5824,Cluster24_Truck474,Customer1824,Cluster24,59.93,27.47,11.39,45.07,39.91,41.14,13.647698,77.850411,Sealed,Good,430.0
INDENT7424,Cluster24_Truck474,Customer1424,Cluster24,44.11,58.66,10.6,34.86,57.19,42.19,11.170964,70.574044,Sealed,Good,430.0
INDENT8924,Cluster24_Truck474,Customer924,Cluster24,40.64,36.68,3.29,33.64,57.64,6.12,21.669877,72.345346,Sealed,Good,430.0
INDENT10624,Cluster24_Truck474,Customer624,Cluster24,54.71,26.84,9.14,39.95,33.08,25.71,20.777894,71.791352,Sealed,Good,430.0
INDENT10724,Cluster24_Truck474,Customer724,Cluster24,26.25,0.09,1.34,20.65,9.56,22.49,14.778954,87.515484,Not Sealed,Good,430.0
INDENT12624,Cluster24_Truck474,Customer624,Cluster24,40.92,54.96,40.34,17.67,11.96,17.89,29.648552,84.893924,Not Sealed,Bad,430.0
INDENT14124,Cluster24_Truck474,Customer124,Cluster24,35.15,51.83,53.07,10.89,11.15,20.97,25.644265,74.607721,Not Sealed,Bad,430.0
INDENT15924,Cluster24_Truck474,Customer1924,Cluster24,19.79,53.44,3.95,26.15,11.06,28.99,20.564149,72.214693,Not Sealed,Bad,430.0
INDENT17724,Cluster24_Truck474,Customer1724,Cluster24,22.51,16.86,17.0,15.51,48.39,59.57,27.532422,72.704757,Sealed,Good,430.0
INDENT17924,Cluster24_Truck474,Customer1924,Cluster24,34.49,48.7,57.56,6.82,54.75,16.62,19.564093,73.437452,Not Sealed,Moderate,430.0
INDENT2030,Cluster30_Truck597,Customer30,Cluster30,14.7,13.98,19.4,8.01,39.9,54.85,28.134962,81.203022,Sealed,Good,410.0
INDENT2330,Cluster30_Truck597,Customer330,Cluster30,25.51,50.22,0.74,19.2,29.34,59.19,15.933369,78.002714,Not Sealed,Good,410.0
INDENT5330,Cluster30_Truck597,Customer1330,Cluster30,44.47,34.53,47.86,55.92,18.47,56.53,14.092222,81.167699,Sealed,Good,410.0
INDENT6430,Cluster30_Truck597,Customer430,Cluster30,23.95,43.49,38.2,32.96,34.02,43.86,26.209315,87.506432,Not Sealed,Bad,410.0
INDENT6830,Cluster30_Truck597,Customer830,Cluster30,44.96,47.11,6.04,14.6,10.13,17.33,12.099124,74.953069,Not Sealed,Good,410.0
INDENT9130,Cluster30_Truck597,Customer1130,Cluster30,51.62,56.39,0.48,55.08,22.3,49.65,19.57338,76.860551,Not Sealed,Perfect,410.0
INDENT11330,Cluster30_Truck597,Customer1330,Cluster30,33.7,0.32,12.92,0.18,11.41,18.36,29.980296,79.629824,Not Sealed,Perfect,410.0
INDENT11430,Cluster30_Truck597,Customer1430,Cluster30,33.01,44.38,46.2,52.1,7.22,57.88,22.181863,78.026997,Not Sealed,Perfect,410.0
INDENT17030,Cluster30_Truck597,Customer1030,Cluster30,45.48,56.08,29.38,47.39,33.96,47.45,27.165665,83.206946,Sealed,Good,410.0
INDENT2032,Cluster32_Truck631,Customer32,Cluster32,16.26,1.74,44.23,44.33,44.63,2.09,26.220994,75.221243,Not Sealed,Bad,310.0
INDENT3232,Cluster32_Truck631,Customer1232,Cluster32,58.92,30.37,13.4,13.37,47.34,50.49,26.21512,70.279454,Not Sealed,Moderate,310.0
INDENT5432,Cluster32_Truck631,Customer1432,Cluster32,58.43,15.17,47.18,29.26,35.91,13.29,24.08621,80.471628,Sealed,Good,310.0
INDENT6332,Cluster32_Truck631,Customer332,Cluster32,34.27,39.88,28.62,4.3,26.33,23.29,18.872151,72.127744,Sealed,Good,310.0
INDENT8832,Cluster32_Truck631,Customer832,Cluster32,2.16,58.79,34.57,6.24,55.67,5.4,10.889141,71.701765,Not Sealed,Perfect,310.0
INDENT15332,Cluster32_Truck631,Customer1332,Cluster32,47.14,29.6,56.87,14.75,53.68,49.43,19.918162,81.085302,Sealed,Good,310.0
INDENT15832,Cluster32_Truck631,Customer1832,Cluster32,47.16,54.34,15.5,16.65,2.67,47.69,21.291276,72.154038,Sealed,Good,310.0
INDENT16532,Cluster32_Truck631,Customer532,Cluster32,37.91,7.02,55.38,0.0,20.84,55.31,22.120376,80.584543,Not Sealed,Perfect,310.0
INDENT2034,Cluster34_Truck665,Customer34,Cluster34,5.46,57.76,13.06,12.69,15.09,23.98,15.519911,78.999259,Sealed,Good,230.0
INDENT3834,Cluster34_Truck665,Customer1834,Cluster34,52.74,15.13,22.69,35.38,8.78,5.47,11.687286,82.234162,Sealed,Good,230.0
INDENT5034,Cluster34_Truck665,Customer1034,Cluster34,8.1,6.43,11.45,52.27,34.84,41.08,18.79467,76.351317,Sealed,Good,230.0
INDENT6834,Cluster34_Truck665,Customer834,Cluster34,4.71,11.44,54.52,12.25,30.59,6.76,25.434637,82.470732,Sealed,Good,230.0
INDENT7234,Cluster34_Truck665,Customer1234,Cluster34,56.36,4.7,20.33,13.44,55.53,39.69,21.550262,72.622814,Sealed,Good,230.0
INDENT7534,Cluster34_Truck665,Customer1534,Cluster34,31.07,33.36,23.38,13.58,1.61,27.38,29.362982,81.929655,Sealed,Good,230.0
INDENT9634,Cluster34_Truck665,Customer1634,Cluster34,21.3,9.33,35.16,0.61,26.82,54.73,13.548564,73.180024,Sealed,Good,230.0
INDENT10034,Cluster34_Truck665,Customer34,Cluster34,31.7,10.65,44.29,15.03,26.9,29.51,18.89594,73.082864,Sealed,Good,230.0
INDENT2035,Cluster35_Truck689,Customer35,Cluster35,12.78,17.05,33.24,13.72,36.1,39.84,19.43138,82.773115,Not Sealed,Good,200.0
INDENT2535,Cluster35_Truck689,Customer535,Cluster35,12.15,0.1,3.16,51.66,37.26,12.37,13.740907,73.788925,Sealed,Good,200.0
INDENT6635,Cluster35_Truck689,Customer635,Cluster35,3.01,26.72,42.19,6.64,59.29,46.44,11.287716,83.014932,Not Sealed,Moderate,200.0
INDENT10635,Cluster35_Truck689,Customer635,Cluster35,54.34,46.49,46.83,21.52,55.76,31.21,23.174723,79.346719,Not Sealed,Moderate,200.0
INDENT17235,Cluster35_Truck689,Customer1235,Cluster35,21.49,53.98,50.12,53.99,5.24,57.6,26.991097,81.472785,Not Sealed,Perfect,200.0
INDENT2036,Cluster36_Truck716,Customer36,Cluster36,30.52,59.02,13.69,42.31,19.71,27.18,26.716075,71.17606,Not Sealed,Moderate,210.0
INDENT4236,Cluster36_Truck716,Customer236,Cluster36,33.93,58.35,15.48,53.47,34.37,7.42,11.77719,85.956152,Not Sealed,Perfect,210.0
INDENT7836,Cluster36_Truck716,Customer1836,Cluster36,11.91,59.43,58.61,36.21,46.18,46.81,21.311455,81.410482,Sealed,Good,210.0
INDENT10736,Cluster36_Truck716,Customer736,Cluster36,0.14,28.39,12.22,18.71,40.67,3.38,10.300925,81.670086,Not Sealed,Good,210.0
INDENT17436,Cluster36_Truck716,Customer1436,Cluster36,53.15,0.93,56.53,37.38,45.69,34.55,24.614744,73.366508,Sealed,Good,210.0
INDENT2037,Cluster37_Truck727,Customer37,Cluster37,41.27,54.88,47.47,43.47,38.3,4.61,26.643272,87.710031,Not Sealed,Good,280.0
INDENT3337,Cluster37_Truck727,Customer1337,Cluster37,37.06,28.15,45.41,17.77,33.39,54.94,28.426942,81.048949,Sealed,Good,280.0
INDENT3837,Cluster37_Truck727,Customer1837,Cluster37,17.71,37.2,51.85,38.12,25.37,3.68,15.125144,80.512196,Not Sealed,Perfect,280.0
INDENT8937,Cluster37_Truck727,Customer937,Cluster37,32.78,16.68,41.25,50.7,23.15,12.73,15.116031,83.483574,Sealed,Good,280.0
INDENT14837,Cluster37_Truck727,Customer837,Cluster37,55.54,59.36,55.42,0.2,1.49,31.38,16.912658,77.175767,Sealed,Good,280.0
INDENT16637,Cluster37_Truck727,Customer637,Cluster37,19.13,21.24,34.72,40.75,26.62,27.05,28.628796,83.385459,Sealed,Good,280.0
INDENT2038,Cluster38_Truck745,Customer38,Cluster38,31.58,48.17,14.76,53.78,12.68,47.68,23.315998,81.107029,Sealed,Good,500.0
INDENT2938,Cluster38_Truck745,Customer938,Cluster38,2.82,11.73,38.75,56.65,13.72,30.81,15.540836,74.424048,Not Sealed,Bad,500.0
INDENT7638,Cluster38_Truck745,Customer1638,Cluster38,37.62,0.49,8.79,2.6,1.7,57.37,15.25985,70.811578,Not Sealed,Good,500.0
INDENT8038,Cluster38_Truck745,Customer38,Cluster38,42.62,46.45,8.51,7.89,56.01,56.25,23.741343,84.582679,Not Sealed,Bad,500.0
INDENT8638,Cluster38_Truck745,Customer638,Cluster38,5.69,59.47,0.56,37.88,39.83,17.04,17.832303,75.056888,Not Sealed,Moderate,500.0
INDENT8738,Cluster38_Truck745,Customer738,Cluster38,30.1,48.73,24.73,8.37,0.93,20.25,27.307127,80.119756,Sealed,Good,500.0
INDENT9838,Cluster38_Truck745,Customer1838,Cluster38,40.33,30.36,5.09,44.82,0.14,4.0,11.185649,85.242564,Not Sealed,Bad,500.0
INDENT10738,Cluster38_Truck745,Customer738,Cluster38,35.26,2.46,55.11,48.9,42.49,28.95,14.152201,76.633641,Not Sealed,Perfect,500.0
INDENT11338,Cluster38_Truck745,Customer1338,Cluster38,38.05,0.82,22.47,53.17,4.08,9.98,21.55928,81.568599,Not Sealed,Moderate,500.0
INDENT16038,Cluster38_Truck745,Customer38,Cluster38,8.53,4.99,50.07,57.19,32.51,32.27,23.206463,71.518013,Sealed,Good,500.0
INDENT16138,Cluster38_Truck745,Customer138,Cluster38,52.46,1.64,13.77,51.39,44.0,51.73,24.764645,77.64653,Not Sealed,Moderate,500.0
INDENT16538,Cluster38_Truck745,Customer538,Cluster38,27.54,17.76,29.36,9.08,23.13,7.99,23.753248,74.352464,Sealed,Good,500.0
INDENT17138,Cluster38_Truck745,Customer1138,Cluster38,27.39,9.46,14.81,12.47,29.96,38.0,15.73915,80.857285,Not Sealed,Good,500.0
INDENT17438,Cluster38_Truck745,Customer1438,Cluster38,55.54,9.33,23.33,48.28,52.98,9.94,24.698373,88.508682,Sealed,Good,500.0
INDENT2044,Cluster44_Truck861,Customer44,Cluster44,2.63,57.32,39.9,59.15,17.53,11.79,29.929349,73.524827,Not Sealed,Moderate,440.0
INDENT2544,Cluster44_Truck861,Customer544,Cluster44,31.93,21.76,34.6,5.9,42.38,10.79,19.789157,88.300308,Not Sealed,Moderate,440.0
INDENT3844,Cluster44_Truck861,Customer1844,Cluster44,24.01,14.59,5.11,23.54,56.53,58.01,10.561755,88.445635,Not Sealed,Good,440.0
INDENT4244,Cluster44_Truck861,Customer244,Cluster44,52.45,43.41,48.28,36.46,56.02,44.9,20.472305,71.029968,Sealed,Good,440.0
INDENT5544,Cluster44_Truck861,Customer1544,Cluster44,46.94,19.47,33.47,47.85,32.73,27.17,22.204734,71.249154,Not Sealed,Good,440.0
INDENT6144,Cluster44_Truck861,Customer144,Cluster44,20.39,28.16,38.16,59.68,11.32,38.02,23.484521,88.737079,Sealed,Good,440.0
INDENT8344,Cluster44_Truck861,Customer344,Cluster44,11.77,6.13,38.39,29.16,46.99,24.69,26.645338,89.244102,Not Sealed,Moderate,440.0
INDENT15244,Cluster44_Truck861,Customer1244,Cluster44,7.0,14.32,37.28,10.98,57.91,44.03,15.463567,70.91425,Sealed,Good,440.0
INDENT16044,Cluster44_Truck861,Customer44,Cluster44,26.52,14.94,46.23,35.07,11.53,7.56,12.210042,72.65523,Not Sealed,Good,440.0
INDENT16244,Cluster44_Truck861,Customer244,Cluster44,5.34,3.91,54.36,38.38,57.74,18.13,15.959591,83.685441,Sealed,Good,440.0
INDENT17044,Cluster44_Truck861,Customer1044,Cluster44,1.62,15.05,5.89,57.54,44.54,58.03,20.735229,77.773375,Not Sealed,Good,440.0
INDENT2046,Cluster46_Truck906,Customer46,Cluster46,53.41,5.41,45.24,25.68,12.47,47.56,18.485496,75.534313,Not Sealed,Good,460.0
INDENT4046,Cluster46_Truck906,Customer46,Cluster46,1.0,53.59,33.03,27.02,12.05,39.06,17.452809,89.355169,Not Sealed,Good,460.0
INDENT6846,Cluster46_Truck906,Customer846,Cluster46,57.63,53.74,57.53,4.38,51.7,13.46,19.471095,75.162577,Not Sealed,Perfect,460.0
INDENT8446,Cluster46_Truck906,Customer446,Cluster46,18.9,59.31,22.93,3.25,35.01,27.62,27.61776,70.902301,Not Sealed,Bad,460.0
INDENT11046,Cluster46_Truck906,Customer1046,Cluster46,4.13,53.07,38.34,21.45,36.37,16.71,19.161639,76.054747,Sealed,Good,460.0
INDENT12046,Cluster46_Truck906,Customer46,Cluster46,22.83,53.23,46.3,20.16,1.48,2.83,28.354794,71.832043,Sealed,Good,460.0
INDENT13946,Cluster46_Truck906,Customer1946,Cluster46,24.3,28.92,22.16,56.07,34.65,56.85,17.922513,76.757796,Not Sealed,Good,460.0
INDENT15246,Cluster46_Truck906,Customer1246,Cluster46,9.21,7.67,29.51,37.24,44.33,5.94,29.588059,85.914895,Sealed,Good,460.0
INDENT16346,Cluster46_Truck906,Customer346,Cluster46,34.25,55.62,38.09,27.84,0.85,2.1,15.573408,89.796165,Not Sealed,Perfect,460.0
INDENT16646,Cluster46_Truck906,Customer646,Cluster46,48.71,41.72,22.15,9.13,26.98,27.03,29.799423,78.674473,Sealed,Good,460.0
INDENT17946,Cluster46_Truck906,Customer1946,Cluster46,46.4,43.21,39.22,48.38,48.67,32.56,20.787941,81.416964,Sealed,Good,460.0
INDENT2048,Cluster48_Truck956,Customer48,Cluster48,6.36,58.72,25.69,26.2,39.21,24.4,20.675407,85.418293,Sealed,Good,460.0
INDENT2748,Cluster48_Truck956,Customer748,Cluster48,41.55,8.13,32.43,35.45,50.54,48.14,25.589249,71.576035,Not Sealed,Moderate,460.0
INDENT4448,Cluster48_Truck956,Customer448,Cluster48,19.81,11.49,27.35,44.14,39.02,41.35,19.781684,70.322519,Sealed,Good,460.0
INDENT4548,Cluster48_Truck956,Customer548,Cluster48,17.79,40.0,1.99,32.13,17.23,31.73,21.073073,74.82381,Not Sealed,Moderate,460.0
INDENT5948,Cluster48_Truck956,Customer1948,Cluster48,0.48,15.73,24.91,12.36,10.81,48.49,16.073456,86.813545,Not Sealed,Moderate,460.0
INDENT8048,Cluster48_Truck956,Customer48,Cluster48,36.04,58.48,47.38,0.26,52.02,57.03,11.134916,88.076981,Sealed,Good,460.0
INDENT9348,Cluster48_Truck956,Customer1348,Cluster48,6.8,41.26,54.05,18.33,24.92,28.62,25.397205,85.824145,Sealed,Good,460.0
INDENT11348,Cluster48_Truck956,Customer1348,Cluster48,1.43,38.18,59.18,0.86,58.63,36.71,18.988449,89.041343,Not Sealed,Bad,460.0
INDENT13348,Cluster48_Truck956,Customer1348,Cluster48,39.72,12.48,2.96,19.75,1.51,8.29,26.555317,87.482033,Not Sealed,Moderate,460.0
INDENT14148,Cluster48_Truck956,Customer148,Cluster48,47.84,9.57,35.59,42.89,12.3,57.22,28.373111,85.562555,Not Sealed,Bad,460.0
INDENT17448,Cluster48_Truck956,Customer1448,Cluster48,49.31,30.86,24.51,51.5,24.83,26.53,26.384769,88.897896,Sealed,Good,460.0
INDENT17648,Cluster48_Truck956,Customer1648,Cluster48,17.59,16.31,58.06,31.66,44.31,49.37,20.412972,81.626393,Sealed,Good,460.0
INDENT2049,Cluster49_Truck977,Customer49,Cluster49,12.25,7.09,2.54,28.75,23.17,50.98,20.274722,88.237588,Sealed,Good,240.0
INDENT7649,Cluster49_Truck977,Customer1649,Cluster49,52.36,14.65,45.46,57.31,24.21,34.6,26.660696,89.530998,Sealed,Good,240.0
INDENT10149,Cluster49_Truck977,Customer149,Cluster49,51.83,51.08,21.2,7.73,24.78,38.84,18.939469,72.335315,Not Sealed,Moderate,240.0
INDENT13249,Cluster49_Truck977,Customer1249,Cluster49,40.5,31.5,50.27,0.12,26.03,16.37,11.520127,88.848667,Not Sealed,Bad,240.0
INDENT14149,Cluster49_Truck977,Customer149,Cluster49,3.25,29.2,36.33,41.4,22.83,38.81,20.598496,81.725026,Not Sealed,Good,240.0
INDENT14349,Cluster49_Truck977,Customer349,Cluster49,13.82,6.43,59.14,18.49,41.66,2.2,21.634483,79.672901,Sealed,Good,240.0
INDENT16949,Cluster49_Truck977,Customer949,Cluster49,11.75,48.44,24.7,7.0,40.76,43.02,15.255554,79.956996,Not Sealed,Bad,240.0
INDENT2052,Cluster52_Truck1037,Customer52,Cluster52,19.4,34.73,4.79,48.69,46.94,58.41,15.520342,80.80072,Sealed,Good,400.0
INDENT6252,Cluster52_Truck1037,Customer252,Cluster52,33.98,14.96,0.78,40.78,24.89,11.58,13.64886,70.074801,Not Sealed,Moderate,400.0
INDENT7252,Cluster52_Truck1037,Customer1252,Cluster52,11.96,42.71,29.22,22.04,33.34,40.77,24.115354,73.844405,Not Sealed,Perfect,400.0
INDENT7952,Cluster52_Truck1037,Customer1952,Cluster52,9.64,41.02,45.4,11.66,17.34,42.33,17.742251,80.028486,Sealed,Good,400.0
INDENT9852,Cluster52_Truck1037,Customer1852,Cluster52,39.94,55.32,27.75,2.63,35.82,4.82,29.445283,73.746867,Not Sealed,Moderate,400.0
INDENT10052,Cluster52_Truck1037,Customer52,Cluster52,16.51,14.84,49.62,6.14,51.35,0.12,29.25707,80.541054,Not Sealed,Good,400.0
INDENT11152,Cluster52_Truck1037,Customer1152,Cluster52,44.88,24.43,25.56,56.64,0.75,55.24,23.156583,89.777077,Sealed,Good,400.0
INDENT11452,Cluster52_Truck1037,Customer1452,Cluster52,9.19,7.69,14.78,6.95,51.46,9.16,17.53896,88.631153,Sealed,Good,400.0
INDENT13552,Cluster52_Truck1037,Customer1552,Cluster52,14.21,44.96,50.95,31.25,46.21,35.38,29.263781,75.130715,Sealed,Good,400.0
INDENT14052,Cluster52_Truck1037,Customer52,Cluster52,13.07,34.84,21.88,58.86,58.93,9.61,29.761082,79.544837,Sealed,Good,400.0
INDENT15552,Cluster52_Truck1037,Customer1552,Cluster52,12.22,27.24,25.36,10.86,30.15,9.74,18.609805,87.769417,Sealed,Good,400.0
INDENT2055,Cluster55_Truck1097,Customer55,Cluster55,35.9,4.82,51.74,48.8,11.06,1.95,17.738442,78.414096,Sealed,Good,500.0
INDENT2555,Cluster55_Truck1097,Customer555,Cluster55,36.4,47.46,44.01,21.16,49.87,21.58,15.644764,82.888453,Not Sealed,Good,500.0
INDENT2855,Cluster55_Truck1097,Customer855,Cluster55,2.35,43.92,36.34,41.27,29.33,42.28,18.07725,72.389807,Sealed,Good,500.0
INDENT3255,Cluster55_Truck1097,Customer1255,Cluster55,45.65,4.85,40.36,48.72,5.75,31.7,22.024263,74.523276,Not Sealed,Bad,500.0
INDENT4255,Cluster55_Truck1097,Customer255,Cluster55,34.31,47.77,47.3,2.06,53.92,44.73,25.318867,79.722764,Not Sealed,Bad,500.0
INDENT9455,Cluster55_Truck1097,Customer1455,Cluster55,11.31,34.18,57.8,11.87,42.56,1.97,26.826781,76.925681,Not Sealed,Bad,500.0
INDENT10655,Cluster55_Truck1097,Customer655,Cluster55,48.92,12.62,8.43,39.79,1.31,0.57,23.854009,81.296382,Sealed,Good,500.0
INDENT11155,Cluster55_Truck1097,Customer1155,Cluster55,42.44,59.62,13.96,47.41,31.46,46.19,25.549268,81.815137,Sealed,Good,500.0
INDENT12755,Cluster55_Truck1097,Customer755,Cluster55,54.66,3.8,33.09,59.63,54.26,37.75,28.056086,81.751463,Not Sealed,Moderate,500.0
INDENT14355,Cluster55_Truck1097,Customer355,Cluster55,40.64,25.68,39.82,42.77,17.12,29.97,27.425058,78.029573,Sealed,Good,500.0
INDENT14755,Cluster55_Truck1097,Customer755,Cluster55,4.08,25.9,48.64,4.26,40.54,48.27,21.829872,79.561052,Sealed,Good,500.0
INDENT15055,Cluster55_Truck1097,Customer1055,Cluster55,9.17,55.4,33.36,50.27,26.46,9.88,28.792646,77.747934,Sealed,Good,500.0
INDENT16755,Cluster55_Truck1097,Customer755,Cluster55,29.17,54.99,41.14,35.31,45.66,28.86,28.28534,80.751391,Sealed,Good,500.0
INDENT2057,Cluster57_Truck1135,Customer57,Cluster57,23.67,44.81,50.61,15.41,2.5,49.29,23.956293,76.291788,Not Sealed,Good,270.0
INDENT2657,Cluster57_Truck1135,Customer657,Cluster57,46.08,37.14,55.88,3.95,48.9,33.71,17.858347,74.695121,Not Sealed,Bad,270.0
INDENT3657,Cluster57_Truck1135,Customer1657,Cluster57,25.26,30.27,21.8,42.15,57.1,49.54,11.124024,78.398092,Not Sealed,Moderate,270.0
INDENT8057,Cluster57_Truck1135,Customer57,Cluster57,11.91,3.47,4.81,26.6,45.23,16.71,18.210726,70.177051,Sealed,Good,270.0
INDENT11157,Cluster57_Truck1135,Customer1157,Cluster57,56.99,5.3,31.41,49.15,55.3,34.38,26.047823,75.59327,Sealed,Good,270.0
INDENT13157,Cluster57_Truck1135,Customer1157,Cluster57,59.24,13.14,44.21,56.17,4.68,38.74,11.507336,78.176319,Sealed,Good,270.0
INDENT15457,Cluster57_Truck1135,Customer1457,Cluster57,42.1,0.7,36.96,33.15,35.31,23.87,18.142507,85.135299,Sealed,Good,270.0
INDENT2058,Cluster58_Truck1144,Customer58,Cluster58,17.18,37.96,50.86,0.4,52.68,31.47,22.356087,75.2966,Not Sealed,Moderate,320.0
INDENT2958,Cluster58_Truck1144,Customer958,Cluster58,14.65,4.34,10.97,2.3,3.41,44.18,12.804529,78.361213,Sealed,Good,320.0
INDENT5658,Cluster58_Truck1144,Customer1658,Cluster58,2.27,39.47,50.56,6.56,53.39,28.05,23.944611,84.052934,Not Sealed,Good,320.0
INDENT6058,Cluster58_Truck1144,Customer58,Cluster58,49.63,1.24,26.66,18.7,44.06,40.03,17.776764,80.519017,Sealed,Good,320.0
INDENT10658,Cluster58_Truck1144,Customer658,Cluster58,17.96,29.44,46.23,26.81,24.86,27.45,10.946825,87.967295,Sealed,Good,320.0
INDENT12858,Cluster58_Truck1144,Customer858,Cluster58,50.25,27.13,57.45,27.07,28.53,1.47,24.760573,71.745269,Sealed,Good,320.0
INDENT16258,Cluster58_Truck1144,Customer258,Cluster58,26.97,40.4,4.3,40.37,8.22,2.94,24.334455,87.974705,Not Sealed,Bad,320.0
INDENT16558,Cluster58_Truck1144,Customer558,Cluster58,51.62,19.5,36.2,26.88,0.29,19.89,21.446893,85.005938,Sealed,Good,320.0
INDENT16958,Cluster58_Truck1144,Customer958,Cluster58,14.53,9.66,0.84,32.22,47.08,18.61,23.526617,79.438199,Sealed,Good,320.0
INDENT17458,Cluster58_Truck1144,Customer1458,Cluster58,28.9,27.29,32.01,31.47,4.1,57.33,20.612029,87.427526,Sealed,Good,320.0
INDENT2059,Cluster59_Truck1162,Customer59,Cluster59,24.21,56.69,54.55,39.79,13.13,34.63,29.386305,74.24723,Sealed,Good,270.0
INDENT5259,Cluster59_Truck1162,Customer1259,Cluster59,48.89,23.41,15.17,7.32,52.22,51.76,17.803273,82.080033,Sealed,Good,270.0
INDENT5759,Cluster59_Truck1162,Customer1759,Cluster59,49.24,13.83,38.86,57.3,33.99,56.49,11.171892,70.25755,Not Sealed,Good,270.0
INDENT5859,Cluster59_Truck1162,Customer1859,Cluster59,9.78,12.51,24.71,28.93,14.52,28.62,10.789333,85.784111,Not Sealed,Perfect,270.0
INDENT11659,Cluster59_Truck1162,Customer1659,Cluster59,40.22,22.52,42.42,38.97,38.33,59.39,12.499901,87.017304,Sealed,Good,270.0
INDENT17059,Cluster59_Truck1162,Customer1059,Cluster59,19.63,0.1,1.02,48.67,24.71,36.84,23.618601,87.703605,Not Sealed,Good,270.0
INDENT2063,Cluster63_Truck1241,Customer63,Cluster63,11.58,11.03,29.88,35.5,45.97,26.64,28.786176,70.837108,Sealed,Good,290.0
INDENT3263,Cluster63_Truck1241,Customer1263,Cluster63,27.56,45.07,30.05,35.69,27.08,52.7,17.971758,75.340683,Sealed,Good,290.0
INDENT3663,Cluster63_Truck1241,Customer1663,Cluster63,55.2,32.03,27.33,35.21,40.76,0.96,22.548576,70.221325,Sealed,Good,290.0
INDENT7263,Cluster63_Truck1241,Customer1263,Cluster63,54.15,29.62,1.97,3.61,19.6,51.61,23.807585,86.833026,Not Sealed,Moderate,290.0
